Time, Quadrant Number, Ball Colour, Type
86.63, 1, red, Exit
86.63, 2, red, Exit
86.63, 4, blue, Exit
86.63, 2, blue, Exit
86.67, 3, red, Exit
86.67, 1, red, Exit
86.67, 2, red, Exit
86.67, 4, blue, Exit
86.67, 2, blue, Exit
86.70, 3, red, Exit
86.70, 1, red, Exit
86.70, 2, red, Exit
86.70, 4, blue, Exit
86.70, 2, blue, Exit
86.73, 3, red, Exit
86.73, 1, red, Exit
86.73, 2, red, Exit
86.73, 4, blue, Exit
86.73, 2, blue, Exit
86.77, 3, red, Exit
86.77, 1, red, Exit
86.77, 2, red, Exit
86.77, 4, blue, Exit
86.77, 2, blue, Exit
86.80, 3, red, Exit
86.80, 4, red, Exit
86.80, 3, red, Exit
86.80, 2, red, Exit
86.80, 4, blue, Exit
86.80, 2, blue, Exit
86.83, 3, red, Exit
86.83, 4, blue, Exit
86.83, 2, blue, Exit
86.87, 4, blue, Exit
86.87, 2, blue, Exit
86.90, 1, red, Exit
86.90, 2, red, Exit
86.90, 4, blue, Exit
86.90, 2, blue, Exit
86.93, 3, red, Exit
86.93, 2, red, Exit
86.93, 4, blue, Exit
86.93, 2, blue, Exit
86.97, 3, red, Exit
86.97, 2, red, Exit
86.97, 4, blue, Exit
86.97, 2, blue, Exit
87.00, 3, red, Exit
87.00, 2, red, Exit
87.00, 4, blue, Exit
87.00, 2, blue, Exit
87.03, 3, red, Exit
87.03, 1, red, Exit
87.03, 4, blue, Exit
87.03, 2, blue, Exit
87.07, 3, red, Exit
87.07, 2, red, Exit
87.07, 4, blue, Exit
87.07, 2, blue, Exit
87.10, 3, red, Exit
87.10, 4, red, Exit
87.10, 3, red, Exit
87.10, 2, red, Exit
87.10, 4, blue, Exit
87.10, 2, blue, Exit
87.13, 3, red, Exit
87.13, 1, red, Exit
87.13, 2, red, Exit
87.13, 4, blue, Exit
87.13, 2, blue, Exit
87.17, 3, red, Exit
87.17, 4, red, Exit
87.17, 3, red, Exit
87.17, 4, red, Exit
87.17, 3, red, Exit
87.17, 1, red, Exit
87.17, 2, red, Exit
87.17, 4, blue, Exit
87.17, 2, blue, Exit
87.20, 3, red, Exit
87.20, 1, red, Exit
87.20, 4, blue, Exit
87.20, 2, blue, Exit
87.23, 3, red, Exit
87.23, 1, red, Exit
87.23, 4, blue, Exit
87.23, 2, blue, Exit
87.27, 3, red, Exit
87.27, 4, red, Exit
87.27, 3, red, Exit
87.27, 1, red, Exit
87.27, 2, red, Exit
87.27, 4, blue, Exit
87.27, 2, blue, Exit
87.30, 3, red, Exit
87.30, 1, red, Exit
87.30, 4, blue, Exit
87.30, 2, blue, Exit
87.33, 4, red, Exit
87.33, 3, red, Exit
87.33, 1, red, Exit
87.33, 2, red, Exit
87.33, 4, blue, Exit
87.33, 2, blue, Exit
87.37, 4, red, Exit
87.37, 3, red, Exit
87.37, 2, red, Exit
87.37, 1, red, Exit
87.37, 4, blue, Exit
87.37, 2, blue, Exit
87.40, 4, red, Exit
87.40, 3, red, Exit
87.40, 4, red, Exit
87.40, 3, red, Exit
87.40, 2, red, Exit
87.40, 4, blue, Exit
87.40, 2, blue, Exit
87.43, 4, red, Exit
87.43, 3, red, Exit
87.43, 4, red, Exit
87.43, 2, red, Exit
87.43, 4, blue, Exit
87.43, 2, blue, Exit
87.47, 4, red, Exit
87.47, 3, red, Exit
87.47, 1, red, Exit
87.47, 4, blue, Exit
87.47, 2, blue, Exit
87.50, 3, red, Exit
87.50, 4, red, Exit
87.50, 3, red, Exit
87.50, 1, red, Exit
87.50, 4, blue, Exit
87.50, 2, blue, Exit
87.53, 3, red, Exit
87.53, 4, red, Exit
87.53, 1, red, Exit
87.53, 4, blue, Exit
87.53, 2, blue, Exit
87.57, 4, red, Exit
87.57, 4, blue, Exit
87.57, 2, blue, Exit
87.60, 1, red, Exit
87.60, 4, blue, Exit
87.60, 2, blue, Exit
87.63, 4, red, Exit
87.63, 1, red, Exit
87.63, 4, blue, Exit
87.63, 2, blue, Exit
87.67, 4, red, Exit
87.67, 3, red, Exit
87.67, 1, red, Exit
87.67, 4, blue, Exit
87.67, 2, blue, Exit
87.70, 4, red, Exit
87.70, 3, red, Exit
87.70, 1, red, Exit
87.70, 2, red, Exit
87.70, 4, blue, Exit
87.70, 2, blue, Exit
87.73, 3, red, Exit
87.73, 4, red, Exit
87.73, 4, blue, Exit
87.73, 2, blue, Exit
87.77, 3, red, Exit
87.77, 4, blue, Exit
87.77, 2, blue, Exit
87.80, 4, red, Exit
87.80, 3, red, Exit
87.80, 1, red, Exit
87.80, 4, blue, Exit
87.80, 2, blue, Exit
87.83, 3, red, Exit
87.83, 1, red, Exit
87.83, 4, blue, Exit
87.83, 2, blue, Exit
87.87, 4, red, Exit
87.87, 3, red, Exit
87.87, 1, red, Exit
87.87, 2, red, Exit
87.87, 4, blue, Exit
87.87, 2, blue, Exit
87.90, 3, red, Exit
87.90, 1, red, Exit
87.90, 2, red, Exit
87.90, 4, blue, Exit
87.90, 2, blue, Exit
87.93, 3, red, Exit
87.93, 2, red, Exit
87.93, 1, red, Exit
87.93, 2, red, Exit
87.93, 4, blue, Exit
87.93, 2, blue, Exit
87.97, 3, red, Exit
87.97, 2, red, Exit
87.97, 1, red, Exit
87.97, 2, red, Exit
87.97, 4, blue, Exit
87.97, 2, blue, Exit
88.00, 3, red, Exit
88.00, 2, red, Exit
88.00, 1, red, Exit
88.00, 2, red, Exit
88.00, 4, blue, Exit
88.00, 2, blue, Exit
88.03, 3, red, Exit
88.03, 4, red, Exit
88.03, 3, red, Exit
88.03, 1, red, Exit
88.03, 4, blue, Exit
88.03, 2, blue, Exit
88.07, 3, red, Exit
88.07, 1, red, Exit
88.07, 2, red, Exit
88.07, 4, blue, Exit
88.07, 2, blue, Exit
88.10, 3, red, Exit
88.10, 1, red, Exit
88.10, 2, red, Exit
88.10, 4, blue, Exit
88.10, 2, blue, Exit
88.13, 4, red, Exit
88.13, 3, red, Exit
88.13, 1, red, Exit
88.13, 4, blue, Exit
88.13, 2, blue, Exit
88.17, 3, red, Exit
88.17, 4, red, Exit
88.17, 3, red, Exit
88.17, 1, red, Exit
88.17, 4, blue, Exit
88.17, 2, blue, Exit
88.20, 4, red, Exit
88.20, 3, red, Exit
88.20, 4, blue, Exit
88.20, 2, blue, Exit
88.23, 4, red, Exit
88.23, 3, red, Exit
88.23, 1, red, Exit
88.23, 4, blue, Exit
88.23, 2, blue, Exit
88.27, 3, red, Exit
88.27, 4, blue, Exit
88.27, 2, blue, Exit
88.30, 4, blue, Exit
88.30, 2, blue, Exit
88.33, 4, red, Exit
88.33, 3, red, Exit
88.33, 1, red, Exit
88.33, 4, blue, Exit
88.33, 2, blue, Exit
88.37, 3, red, Exit
88.37, 1, red, Exit
88.37, 4, blue, Exit
88.37, 2, blue, Exit
88.40, 3, red, Exit
88.40, 2, red, Exit
88.40, 4, blue, Exit
88.40, 2, blue, Exit
88.43, 3, red, Exit
88.43, 2, red, Exit
88.43, 4, blue, Exit
88.43, 2, blue, Exit
88.47, 3, red, Exit
88.47, 2, red, Exit
88.47, 4, blue, Exit
88.47, 2, blue, Exit
88.50, 3, red, Exit
88.50, 2, red, Exit
88.50, 1, red, Exit
88.50, 4, blue, Exit
88.50, 2, blue, Exit
88.53, 3, red, Exit
88.53, 2, red, Exit
88.53, 4, blue, Exit
88.53, 2, blue, Exit
88.57, 4, red, Exit
88.57, 3, red, Exit
88.57, 4, blue, Exit
88.57, 2, blue, Exit
88.60, 4, blue, Exit
88.60, 2, blue, Exit
88.63, 1, red, Exit
88.63, 4, blue, Exit
88.63, 2, blue, Exit
88.67, 3, red, Exit
88.67, 4, blue, Exit
88.67, 2, blue, Exit
88.70, 4, blue, Exit
88.70, 2, blue, Exit
88.73, 2, red, Exit
88.73, 4, blue, Exit
88.73, 2, blue, Exit
88.77, 3, red, Exit
88.77, 1, red, Exit
88.77, 2, red, Exit
88.77, 4, blue, Exit
88.77, 2, blue, Exit
88.80, 3, red, Exit
88.80, 1, red, Exit
88.80, 4, blue, Exit
88.80, 2, blue, Exit
88.83, 3, red, Exit
88.83, 1, red, Exit
88.83, 2, red, Exit
88.83, 4, blue, Exit
88.83, 2, blue, Exit
88.87, 3, red, Exit
88.87, 4, blue, Exit
88.87, 2, blue, Exit
88.90, 4, red, Exit
88.90, 3, red, Exit
88.90, 1, red, Exit
88.90, 4, blue, Exit
88.90, 2, blue, Exit
88.93, 3, red, Exit
88.93, 1, red, Exit
88.93, 2, red, Exit
88.93, 4, blue, Exit
88.93, 2, blue, Exit
88.97, 3, red, Exit
88.97, 4, red, Exit
88.97, 3, red, Exit
88.97, 1, red, Exit
88.97, 4, blue, Exit
88.97, 2, blue, Exit
89.00, 3, red, Exit
89.00, 1, red, Exit
89.00, 4, blue, Exit
89.00, 2, blue, Exit
89.03, 3, red, Exit
89.03, 1, red, Exit
89.03, 4, blue, Exit
89.03, 2, blue, Exit
89.07, 3, red, Exit
89.07, 4, red, Exit
89.07, 3, red, Exit
89.07, 1, red, Exit
89.07, 4, blue, Exit
89.07, 2, blue, Exit
89.10, 4, blue, Exit
89.10, 2, blue, Exit
89.13, 3, red, Exit
89.13, 1, red, Exit
89.13, 4, blue, Exit
89.13, 2, blue, Exit
89.17, 3, red, Exit
89.17, 1, red, Exit
89.17, 4, blue, Exit
89.17, 2, blue, Exit
89.20, 3, red, Exit
89.20, 1, red, Exit
89.20, 2, red, Exit
89.20, 4, blue, Exit
89.20, 2, blue, Exit
89.23, 3, red, Exit
89.23, 1, red, Exit
89.23, 4, blue, Exit
89.23, 2, blue, Exit
89.27, 3, red, Exit
89.27, 2, red, Exit
89.27, 4, blue, Exit
89.27, 2, blue, Exit
89.30, 3, red, Exit
89.30, 1, red, Exit
89.30, 4, blue, Exit
89.30, 2, blue, Exit
89.33, 3, red, Exit
89.33, 1, red, Exit
89.33, 2, red, Exit
89.33, 4, blue, Exit
89.33, 2, blue, Exit
89.37, 4, red, Exit
89.37, 3, red, Exit
89.37, 4, blue, Exit
89.37, 2, blue, Exit
89.40, 4, red, Exit
89.40, 3, red, Exit
89.40, 4, blue, Exit
89.40, 2, blue, Exit
89.43, 4, blue, Exit
89.43, 2, blue, Exit
89.47, 1, red, Exit
89.47, 4, blue, Exit
89.47, 2, blue, Exit
89.50, 3, red, Exit
89.50, 1, red, Exit
89.50, 4, blue, Exit
89.50, 2, blue, Exit
89.53, 3, red, Exit
89.53, 4, red, Exit
89.53, 3, red, Exit
89.53, 4, blue, Exit
89.53, 2, blue, Exit
89.57, 4, blue, Exit
89.57, 2, blue, Exit
89.60, 2, red, Exit
89.60, 4, blue, Exit
89.60, 2, blue, Exit
89.63, 3, red, Exit
89.63, 1, red, Exit
89.63, 2, red, Exit
89.63, 4, blue, Exit
89.63, 2, blue, Exit
89.67, 3, red, Exit
89.67, 1, red, Exit
89.67, 4, blue, Exit
89.67, 2, blue, Exit
89.70, 3, red, Exit
89.70, 4, red, Exit
89.70, 3, red, Exit
89.70, 4, blue, Exit
89.70, 2, blue, Exit
89.73, 4, blue, Exit
89.73, 2, blue, Exit
89.77, 4, blue, Exit
89.77, 2, blue, Exit
89.80, 4, blue, Exit
89.80, 2, blue, Exit
89.83, 4, blue, Exit
89.83, 2, blue, Exit
89.87, 4, blue, Exit
89.87, 2, blue, Exit
89.90, 4, blue, Exit
89.90, 2, blue, Exit
89.93, 4, red, Exit
89.93, 3, red, Exit
89.93, 2, red, Exit
89.93, 4, blue, Exit
89.93, 2, blue, Exit
89.97, 4, red, Exit
89.97, 3, red, Exit
89.97, 4, blue, Exit
89.97, 2, blue, Exit
90.00, 4, red, Exit
90.00, 3, red, Exit
90.00, 2, red, Exit
90.00, 4, blue, Exit
90.00, 2, blue, Exit
90.03, 3, red, Exit
90.03, 4, red, Exit
90.03, 3, red, Exit
90.03, 4, red, Exit
90.03, 3, red, Exit
90.03, 1, red, Exit
90.03, 4, blue, Exit
90.03, 2, blue, Exit
90.07, 3, red, Exit
90.07, 4, red, Exit
90.07, 3, red, Exit
90.07, 4, red, Exit
90.07, 3, red, Exit
90.07, 1, red, Exit
90.07, 4, blue, Exit
90.07, 2, blue, Exit
90.10, 3, red, Exit
90.10, 4, red, Exit
90.10, 1, red, Exit
90.10, 4, blue, Exit
90.10, 2, blue, Exit
90.13, 3, red, Exit
90.13, 4, red, Exit
90.13, 3, red, Exit
90.13, 1, red, Exit
90.13, 2, red, Exit
90.13, 4, blue, Exit
90.13, 2, blue, Exit
90.17, 3, red, Exit
90.17, 4, red, Exit
90.17, 3, red, Exit
90.17, 1, red, Exit
90.17, 4, blue, Exit
90.17, 2, blue, Exit
90.20, 4, red, Exit
90.20, 3, red, Exit
90.20, 1, red, Exit
90.20, 4, blue, Exit
90.20, 2, blue, Exit
90.23, 4, red, Exit
90.23, 3, red, Exit
90.23, 1, red, Exit
90.23, 2, red, Exit
90.23, 4, blue, Exit
90.23, 2, blue, Exit
90.27, 4, red, Exit
90.27, 3, red, Exit
90.27, 1, red, Exit
90.27, 4, blue, Exit
90.27, 2, blue, Exit
90.30, 4, red, Exit
90.30, 3, red, Exit
90.30, 1, red, Exit
90.30, 4, blue, Exit
90.30, 2, blue, Exit
90.33, 4, red, Exit
90.33, 1, red, Exit
90.33, 4, blue, Exit
90.33, 2, blue, Exit
90.37, 4, red, Exit
90.37, 1, red, Exit
90.37, 4, blue, Exit
90.37, 2, blue, Exit
90.40, 3, red, Exit
90.40, 4, red, Exit
90.40, 1, red, Exit
90.40, 4, blue, Exit
90.40, 2, blue, Exit
90.43, 3, red, Exit
90.43, 4, red, Exit
90.43, 3, red, Exit
90.43, 1, red, Exit
90.43, 4, blue, Exit
90.43, 2, blue, Exit
90.47, 4, red, Exit
90.47, 3, red, Exit
90.47, 1, red, Exit
90.47, 4, blue, Exit
90.47, 2, blue, Exit
90.50, 3, red, Exit
90.50, 4, red, Exit
90.50, 3, red, Exit
90.50, 1, red, Exit
90.50, 4, blue, Exit
90.50, 2, blue, Exit
90.53, 3, red, Exit
90.53, 4, red, Exit
90.53, 3, red, Exit
90.53, 1, red, Exit
90.53, 4, blue, Exit
90.53, 2, blue, Exit
90.57, 4, red, Exit
90.57, 3, red, Exit
90.57, 4, red, Exit
90.57, 3, red, Exit
90.57, 1, red, Exit
90.57, 4, blue, Exit
90.57, 2, blue, Exit
90.60, 3, red, Exit
90.60, 4, red, Exit
90.60, 3, red, Exit
90.60, 1, red, Exit
90.60, 4, blue, Exit
90.60, 2, blue, Exit
90.63, 3, red, Exit
90.63, 4, red, Exit
90.63, 3, red, Exit
90.63, 1, red, Exit
90.63, 4, blue, Exit
90.63, 2, blue, Exit
90.67, 3, red, Exit
90.67, 4, red, Exit
90.67, 3, red, Exit
90.67, 4, blue, Exit
90.67, 2, blue, Exit
90.70, 4, red, Exit
90.70, 3, red, Exit
90.70, 1, red, Exit
90.70, 4, blue, Exit
90.70, 2, blue, Exit
90.73, 3, red, Exit
90.73, 4, red, Exit
90.73, 3, red, Exit
90.73, 1, red, Exit
90.73, 4, blue, Exit
90.73, 2, blue, Exit
90.77, 4, red, Exit
90.77, 3, red, Exit
90.77, 1, red, Exit
90.77, 4, blue, Exit
90.77, 2, blue, Exit
90.80, 4, red, Exit
90.80, 3, red, Exit
90.80, 4, red, Exit
90.80, 3, red, Exit
90.80, 1, red, Exit
90.80, 4, blue, Exit
90.80, 2, blue, Exit
90.83, 4, red, Exit
90.83, 3, red, Exit
90.83, 1, red, Exit
90.83, 2, red, Exit
90.83, 4, blue, Exit
90.83, 2, blue, Exit
90.87, 4, red, Exit
90.87, 3, red, Exit
90.87, 2, red, Exit
90.87, 4, blue, Exit
90.87, 2, blue, Exit
90.90, 4, red, Exit
90.90, 2, red, Exit
90.90, 4, blue, Exit
90.90, 2, blue, Exit
90.93, 4, red, Exit
90.93, 1, red, Exit
90.93, 2, red, Exit
90.93, 4, blue, Exit
90.93, 2, blue, Exit
90.97, 4, red, Exit
90.97, 1, red, Exit
90.97, 2, red, Exit
90.97, 4, blue, Exit
90.97, 2, blue, Exit
91.00, 3, red, Exit
91.00, 4, red, Exit
91.00, 1, red, Exit
91.00, 2, red, Exit
91.00, 4, blue, Exit
91.00, 2, blue, Exit
91.03, 3, red, Exit
91.03, 4, red, Exit
91.03, 3, red, Exit
91.03, 1, red, Exit
91.03, 4, blue, Exit
91.03, 2, blue, Exit
91.07, 3, red, Exit
91.07, 4, red, Exit
91.07, 3, red, Exit
91.07, 1, red, Exit
91.07, 4, blue, Exit
91.07, 2, blue, Exit
91.10, 4, red, Exit
91.10, 3, red, Exit
91.10, 1, red, Exit
91.10, 4, blue, Exit
91.10, 2, blue, Exit
91.13, 4, red, Exit
91.13, 3, red, Exit
91.13, 1, red, Exit
91.13, 2, red, Exit
91.13, 4, blue, Exit
91.13, 2, blue, Exit
91.17, 3, red, Exit
91.17, 4, red, Exit
91.17, 3, red, Exit
91.17, 1, red, Exit
91.17, 4, blue, Exit
91.17, 2, blue, Exit
91.20, 3, red, Exit
91.20, 4, red, Exit
91.20, 3, red, Exit
91.20, 1, red, Exit
91.20, 4, blue, Exit
91.20, 2, blue, Exit
91.23, 3, red, Exit
91.23, 4, red, Exit
91.23, 3, red, Exit
91.23, 1, red, Exit
91.23, 4, blue, Exit
91.23, 2, blue, Exit
91.27, 4, red, Exit
91.27, 3, red, Exit
91.27, 1, red, Exit
91.27, 2, red, Exit
91.27, 4, blue, Exit
91.27, 2, blue, Exit
91.30, 3, red, Exit
91.30, 4, red, Exit
91.30, 3, red, Exit
91.30, 1, red, Exit
91.30, 4, blue, Exit
91.30, 2, blue, Exit
91.33, 4, red, Exit
91.33, 3, red, Exit
91.33, 4, red, Exit
91.33, 3, red, Exit
91.33, 2, red, Exit
91.33, 4, blue, Exit
91.33, 2, blue, Exit
91.37, 3, red, Exit
91.37, 4, red, Exit
91.37, 3, red, Exit
91.37, 4, red, Exit
91.37, 3, red, Exit
91.37, 1, red, Exit
91.37, 2, red, Exit
91.37, 4, blue, Exit
91.37, 2, blue, Exit
91.40, 4, red, Exit
91.40, 3, red, Exit
91.40, 4, red, Exit
91.40, 3, red, Exit
91.40, 1, red, Exit
91.40, 4, blue, Exit
91.40, 2, blue, Exit
91.43, 4, red, Exit
91.43, 3, red, Exit
91.43, 4, red, Exit
91.43, 3, red, Exit
91.43, 1, red, Exit
91.43, 4, blue, Exit
91.43, 2, blue, Exit
91.47, 4, red, Exit
91.47, 3, red, Exit
91.47, 4, red, Exit
91.47, 1, red, Exit
91.47, 4, blue, Exit
91.47, 2, blue, Exit
91.50, 4, red, Exit
91.50, 3, red, Exit
91.50, 4, red, Exit
91.50, 3, red, Exit
91.50, 1, red, Exit
91.50, 4, blue, Exit
91.50, 2, blue, Exit
91.53, 3, red, Exit
91.53, 4, red, Exit
91.53, 3, red, Exit
91.53, 4, red, Exit
91.53, 3, red, Exit
91.53, 1, red, Exit
91.53, 4, blue, Exit
91.53, 2, blue, Exit
91.57, 4, red, Exit
91.57, 3, red, Exit
91.57, 4, red, Exit
91.57, 3, red, Exit
91.57, 1, red, Exit
91.57, 4, blue, Exit
91.57, 2, blue, Exit
91.60, 4, red, Exit
91.60, 3, red, Exit
91.60, 4, red, Exit
91.60, 3, red, Exit
91.60, 1, red, Exit
91.60, 4, blue, Exit
91.60, 2, blue, Exit
91.63, 4, red, Exit
91.63, 3, red, Exit
91.63, 4, red, Exit
91.63, 3, red, Exit
91.63, 1, red, Exit
91.63, 4, blue, Exit
91.63, 2, blue, Exit
91.67, 4, red, Exit
91.67, 3, red, Exit
91.67, 4, red, Exit
91.67, 3, red, Exit
91.67, 1, red, Exit
91.67, 4, blue, Exit
91.67, 2, blue, Exit
91.70, 4, red, Exit
91.70, 3, red, Exit
91.70, 1, red, Exit
91.70, 4, blue, Exit
91.70, 2, blue, Exit
91.73, 4, red, Exit
91.73, 3, red, Exit
91.73, 4, red, Exit
91.73, 3, red, Exit
91.73, 1, red, Exit
91.73, 4, blue, Exit
91.73, 2, blue, Exit
91.77, 4, red, Exit
91.77, 3, red, Exit
91.77, 4, blue, Exit
91.77, 2, blue, Exit
91.80, 4, red, Exit
91.80, 3, red, Exit
91.80, 4, red, Exit
91.80, 3, red, Exit
91.80, 1, red, Exit
91.80, 2, red, Exit
91.80, 4, blue, Exit
91.80, 2, blue, Exit
91.83, 4, red, Exit
91.83, 3, red, Exit
91.83, 2, red, Exit
91.83, 4, blue, Exit
91.83, 2, blue, Exit
91.87, 3, red, Exit
91.87, 4, red, Exit
91.87, 3, red, Exit
91.87, 4, red, Exit
91.87, 1, red, Exit
91.87, 4, blue, Exit
91.87, 2, blue, Exit
91.90, 4, red, Exit
91.90, 3, red, Exit
91.90, 4, red, Exit
91.90, 2, red, Exit
91.90, 4, blue, Exit
91.90, 2, blue, Exit
91.93, 4, red, Exit
91.93, 2, red, Exit
91.93, 4, blue, Exit
91.93, 2, blue, Exit
91.97, 4, red, Exit
91.97, 3, red, Exit
91.97, 4, red, Exit
91.97, 3, red, Exit
91.97, 4, blue, Exit
91.97, 2, blue, Exit
92.00, 4, red, Exit
92.00, 3, red, Exit
92.00, 4, red, Exit
92.00, 3, red, Exit
92.00, 4, blue, Exit
92.00, 2, blue, Exit
92.03, 4, red, Exit
92.03, 3, red, Exit
92.03, 2, red, Exit
92.03, 1, red, Exit
92.03, 4, blue, Exit
92.03, 2, blue, Exit
92.07, 3, red, Exit
92.07, 4, red, Exit
92.07, 1, red, Exit
92.07, 4, blue, Exit
92.07, 2, blue, Exit
92.10, 3, red, Exit
92.10, 4, red, Exit
92.10, 3, red, Exit
92.10, 4, red, Exit
92.10, 4, blue, Exit
92.10, 2, blue, Exit
92.13, 3, red, Exit
92.13, 4, red, Exit
92.13, 4, blue, Exit
92.13, 2, blue, Exit
92.17, 3, red, Exit
92.17, 4, red, Exit
92.17, 4, blue, Exit
92.17, 2, blue, Exit
92.20, 3, red, Exit
92.20, 4, red, Exit
92.20, 4, blue, Exit
92.20, 2, blue, Exit
92.23, 3, red, Exit
92.23, 4, red, Exit
92.23, 3, red, Exit
92.23, 4, blue, Exit
92.23, 2, blue, Exit
92.27, 4, red, Exit
92.27, 4, blue, Exit
92.27, 2, blue, Exit
92.30, 3, red, Exit
92.30, 4, red, Exit
92.30, 3, red, Exit
92.30, 2, red, Exit
92.30, 4, blue, Exit
92.30, 2, blue, Exit
92.33, 3, red, Exit
92.33, 4, red, Exit
92.33, 3, red, Exit
92.33, 2, red, Exit
92.33, 4, blue, Exit
92.33, 2, blue, Exit
92.37, 3, red, Exit
92.37, 4, red, Exit
92.37, 3, red, Exit
92.37, 1, red, Exit
92.37, 2, red, Exit
92.37, 4, blue, Exit
92.37, 2, blue, Exit
92.40, 3, red, Exit
92.40, 4, red, Exit
92.40, 3, red, Exit
92.40, 1, red, Exit
92.40, 4, blue, Exit
92.40, 2, blue, Exit
92.43, 3, red, Exit
92.43, 4, red, Exit
92.43, 3, red, Exit
92.43, 1, red, Exit
92.43, 2, red, Exit
92.43, 4, blue, Exit
92.43, 2, blue, Exit
92.47, 3, red, Exit
92.47, 4, red, Exit
92.47, 3, red, Exit
92.47, 1, red, Exit
92.47, 2, red, Exit
92.47, 4, blue, Exit
92.47, 2, blue, Exit
92.50, 3, red, Exit
92.50, 4, red, Exit
92.50, 3, red, Exit
92.50, 1, red, Exit
92.50, 4, blue, Exit
92.50, 2, blue, Exit
92.53, 3, red, Exit
92.53, 4, red, Exit
92.53, 3, red, Exit
92.53, 1, red, Exit
92.53, 2, red, Exit
92.53, 4, blue, Exit
92.53, 2, blue, Exit
92.57, 3, red, Exit
92.57, 4, red, Exit
92.57, 3, red, Exit
92.57, 4, blue, Exit
92.57, 2, blue, Exit
92.60, 4, red, Exit
92.60, 3, red, Exit
92.60, 4, blue, Exit
92.60, 2, blue, Exit
92.63, 4, red, Exit
92.63, 3, red, Exit
92.63, 4, blue, Exit
92.63, 2, blue, Exit
92.67, 4, red, Exit
92.67, 3, red, Exit
92.67, 1, red, Exit
92.67, 4, blue, Exit
92.67, 2, blue, Exit
92.70, 4, red, Exit
92.70, 3, red, Exit
92.70, 1, red, Exit
92.70, 4, blue, Exit
92.70, 2, blue, Exit
92.73, 4, red, Exit
92.73, 3, red, Exit
92.73, 1, red, Exit
92.73, 4, blue, Exit
92.73, 2, blue, Exit
92.77, 3, red, Exit
92.77, 4, red, Exit
92.77, 3, red, Exit
92.77, 1, red, Exit
92.77, 4, blue, Exit
92.77, 2, blue, Exit
92.80, 3, red, Exit
92.80, 4, red, Exit
92.80, 3, red, Exit
92.80, 1, red, Exit
92.80, 4, blue, Exit
92.80, 2, blue, Exit
92.83, 3, red, Exit
92.83, 4, red, Exit
92.83, 3, red, Exit
92.83, 1, red, Exit
92.83, 4, blue, Exit
92.83, 2, blue, Exit
92.87, 3, red, Exit
92.87, 4, red, Exit
92.87, 3, red, Exit
92.87, 1, red, Exit
92.87, 4, blue, Exit
92.87, 2, blue, Exit
92.90, 3, red, Exit
92.90, 4, red, Exit
92.90, 3, red, Exit
92.90, 1, red, Exit
92.90, 4, blue, Exit
92.90, 2, blue, Exit
92.93, 3, red, Exit
92.93, 4, red, Exit
92.93, 3, red, Exit
92.93, 1, red, Exit
92.93, 4, blue, Exit
92.93, 2, blue, Exit
92.97, 3, red, Exit
92.97, 4, red, Exit
92.97, 3, red, Exit
92.97, 4, blue, Exit
92.97, 2, blue, Exit
93.00, 4, red, Exit
93.00, 3, red, Exit
93.00, 4, red, Exit
93.00, 3, red, Exit
93.00, 4, blue, Exit
93.00, 2, blue, Exit
93.03, 4, red, Exit
93.03, 3, red, Exit
93.03, 4, red, Exit
93.03, 3, red, Exit
93.03, 1, red, Exit
93.03, 4, blue, Exit
93.03, 2, blue, Exit
93.07, 4, red, Exit
93.07, 3, red, Exit
93.07, 4, red, Exit
93.07, 1, red, Exit
93.07, 4, blue, Exit
93.07, 2, blue, Exit
93.10, 4, red, Exit
93.10, 3, red, Exit
93.10, 4, red, Exit
93.10, 1, red, Exit
93.10, 4, blue, Exit
93.10, 2, blue, Exit
93.13, 4, red, Exit
93.13, 3, red, Exit
93.13, 1, red, Exit
93.13, 4, blue, Exit
93.13, 2, blue, Exit
93.17, 3, red, Exit
93.17, 4, red, Exit
93.17, 3, red, Exit
93.17, 1, red, Exit
93.17, 2, red, Exit
93.17, 4, blue, Exit
93.17, 2, blue, Exit
93.20, 3, red, Exit
93.20, 4, red, Exit
93.20, 1, red, Exit
93.20, 2, red, Exit
93.20, 4, blue, Exit
93.20, 2, blue, Exit
93.23, 3, red, Exit
93.23, 4, red, Exit
93.23, 3, red, Exit
93.23, 1, red, Exit
93.23, 4, blue, Exit
93.23, 2, blue, Exit
93.27, 3, red, Exit
93.27, 4, red, Exit
93.27, 3, red, Exit
93.27, 1, red, Exit
93.27, 4, blue, Exit
93.27, 2, blue, Exit
93.30, 3, red, Exit
93.30, 4, red, Exit
93.30, 3, red, Exit
93.30, 4, red, Exit
93.30, 4, blue, Exit
93.30, 2, blue, Exit
93.33, 3, red, Exit
93.33, 4, red, Exit
93.33, 3, red, Exit
93.33, 4, blue, Exit
93.33, 2, blue, Exit
93.37, 4, red, Exit
93.37, 3, red, Exit
93.37, 4, red, Exit
93.37, 3, red, Exit
93.37, 4, blue, Exit
93.37, 2, blue, Exit
93.40, 4, red, Exit
93.40, 3, red, Exit
93.40, 4, red, Exit
93.40, 3, red, Exit
93.40, 4, blue, Exit
93.40, 2, blue, Exit
93.43, 4, red, Exit
93.43, 3, red, Exit
93.43, 1, red, Exit
93.43, 4, blue, Exit
93.43, 2, blue, Exit
93.47, 4, red, Exit
93.47, 3, red, Exit
93.47, 1, red, Exit
93.50, 4, red, Exit
